dateが必要,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-03-20""}"
date 뭐야?,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-06-01""}"
date 알려줘,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-01-15""}"
date 보여줘,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-01-15""}"
date 가져와,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-03-20""}"
date 필요해,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-12-25""}"
date काय आहे?,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-03-20""}"
मला date सांगा,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-03-20""}"
date दाखवा,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-03-20""}"
date मिळवा,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-01-15""}"
मला date हवा आहे,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-01-15""}"
date چیست؟,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-01-15""}"
به من date را بگو,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-03-20""}"
date را نشان بده,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-12-25""}"
date را بگیر,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-01-15""}"
من date نیاز دارم,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-06-01""}"
Co to jest date?,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-06-01""}"
Powiedz mi date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-06-01""}"
Pokaż date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-03-20""}"
Pobierz date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-06-01""}"
Potrzebuję date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-03-20""}"
O que é date?,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-06-01""}"
Me diga date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-12-25""}"
Mostre date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-03-20""}"
Obtenha date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-06-01""}"
Preciso de date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-01-15""}"
Ce este date?,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-03-20""}"
Spune-mi date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-01-15""}"
Arată-mi date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-01-15""}"
Obține date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-01-15""}"
Am nevoie de date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-01-15""}"
Что такое date?,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-06-01""}"
Скажи date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-06-01""}"
Покажи date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-03-20""}"
Получи date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-03-20""}"
Мне нужен date,clock_calendar,"{""action"": ""get"", ""target"": ""date"", ""payload"": ""2025-03-20""}"
